table_name,discovered_in_cisadm_dictionary,in_workstream_dictionary,workstreams,in_domain_metadata,num_rows,last_analyzed,stats_population_status,stats_freshness
C1_TOU_MAP_DATA,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_TOU_MAP_DATA_CHAR,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_TOU_MAP_K,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_TOU_MAP_L,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_TOU_MAP_LOG,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_TOU_MAP_LOG_PARM,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_TOU_MAP_TMPLT,Y,N,,N,1,2026-01-07 21:29:09,populated,stale
C1_TOU_MAP_TMPLT_CHAR,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_TOU_MAP_TMPLT_L,Y,N,,N,1,2026-01-07 21:29:09,populated,stale
C1_TOU_MAP_TYPE,Y,N,,N,1,2026-01-07 21:29:09,populated,stale
C1_TOU_MAP_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_TOU_MAP_TYPE_L,Y,N,,N,1,2026-01-07 21:29:09,populated,stale
C1_TOU_MAP_TYPE_TMPLT,Y,N,,N,0,2026-01-07 21:29:09,empty,stale
C1_USAGE,Y,Y,meter_ops,Y,684082,2026-01-09 02:21:13,populated,stale
C1_USAGE_CHAR,Y,N,,N,0,2026-01-07 21:29:10,empty,stale
C1_USAGE_K,Y,N,,N,684078,2026-01-07 21:29:11,populated,stale
C1_USAGE_LOG,Y,N,,N,3421984,2026-01-09 02:23:10,populated,stale
C1_USAGE_LOG_PARM,Y,N,,N,3421984,2026-01-09 02:20:40,populated,stale
C1_USER_CIS_DIV,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
C1_USER_TNDR_SRCE,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
C1_WEB_USER,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
C1_WEB_USER_ACCT,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
C1_WEB_USER_ACCT_LOG,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
C1_WEB_USER_ACCT_LOG_PARM,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
C1_WEB_USER_K,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
C1_WEB_USER_LOG,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
C1_WEB_USER_LOG_PARM,Y,N,,N,0,2026-01-07 21:29:19,empty,stale
CI_ACCT,Y,Y,customer_ops|debt_mgmt,N,92087,2026-02-27 02:14:38,populated,stale
CI_ACCT_ALERT,Y,Y,customer_ops,N,7444,2026-01-09 02:12:49,populated,stale
CI_ACCT_APAY,Y,N,,N,0,2026-01-07 21:29:20,empty,stale
CI_ACCT_APAY_K,Y,N,,N,0,2026-01-07 21:29:20,empty,stale
CI_ACCT_CHAR,Y,N,,N,87657,2026-01-29 02:18:03,populated,stale
CI_ACCT_K,Y,N,,N,92072,2026-01-07 21:29:21,populated,stale
CI_ACCT_MGMT_GR,Y,N,,N,1,2026-01-07 21:29:21,populated,stale
CI_ACCT_MGMT_GR_L,Y,N,,N,1,2026-01-16 02:05:30,populated,stale
CI_ACCT_MGRP_RL,Y,N,,N,5,2026-01-07 21:29:21,populated,stale
CI_ACCT_MSG,Y,N,,N,72,2026-01-09 02:12:11,populated,stale
CI_ACCT_MSG_PRM,Y,N,,N,142,2026-01-09 02:12:11,populated,stale
CI_ACCT_PER,Y,N,,N,92111,2026-02-13 02:17:12,populated,stale
CI_ACCT_REL_TYP,Y,N,,N,14,2026-01-16 02:05:30,populated,stale
CI_ACCT_REL_TYP_L,Y,N,,N,14,2026-01-09 02:12:14,populated,stale
CI_ACC_GRP,Y,N,,N,1,2026-01-09 02:12:18,populated,stale
CI_ACC_GRP_DAR,Y,N,,N,1,2026-01-09 02:12:17,populated,stale
CI_ACC_GRP_L,Y,N,,N,1,2026-01-09 02:12:26,populated,stale
CI_ACC_GRP_ROLE,Y,N,,N,0,2026-01-07 21:29:22,empty,stale
CI_ADJ,Y,Y,finance,Y,430339,2026-02-18 02:13:39,populated,stale
CI_ADJT_ADJTPRF,Y,N,,N,94,2026-01-09 02:12:31,populated,stale
CI_ADJ_APREQ,Y,N,,N,441,2026-02-18 02:13:50,populated,stale
CI_ADJ_APREQ_K,Y,N,,N,441,2026-01-07 21:29:23,populated,stale
CI_ADJ_CALC_LN,Y,N,,N,0,2026-01-07 21:29:23,empty,stale
CI_ADJ_CAN_RSN,Y,N,,N,6,2026-01-16 02:05:27,populated,stale
CI_ADJ_CAN_RSN_L,Y,N,,N,6,2026-01-16 02:05:31,populated,stale
CI_ADJ_CHAR,Y,N,,N,4165,2026-01-15 02:19:58,populated,stale
CI_ADJ_CL_CHAR,Y,N,,N,0,2026-01-07 21:29:23,empty,stale
CI_ADJ_K,Y,N,,N,426177,2026-01-07 21:29:23,populated,stale
CI_ADJ_STG_CTL,Y,N,,N,1,2026-01-07 21:29:23,populated,stale
CI_ADJ_STG_CTL_CHAR,Y,N,,N,0,2026-01-07 21:29:23,empty,stale
CI_ADJ_STG_CTL_MSGP,Y,N,,N,0,2026-01-07 21:29:24,empty,stale
CI_ADJ_STG_UP,Y,N,,N,1452,2026-01-07 21:29:24,populated,stale
CI_ADJ_STG_UP_CHAR,Y,N,,N,0,2026-01-07 21:29:24,empty,stale
CI_ADJ_STG_UP_MSGP,Y,N,,N,1503,2026-01-07 21:29:24,populated,stale
CI_ADJ_TYPE,Y,N,,N,95,2026-01-23 02:18:52,populated,stale
CI_ADJ_TYPE_L,Y,N,,N,95,2026-02-18 02:13:50,populated,stale
CI_ADJ_TYP_PROF,Y,N,,N,3,2026-01-20 02:18:25,populated,stale
CI_ADJ_TYP_PROF_L,Y,N,,N,3,2026-01-20 02:18:25,populated,stale
CI_ADJ_TY_ALG,Y,N,,N,98,2026-01-09 02:12:16,populated,stale
CI_ADJ_TY_CHAR,Y,N,,N,1,2026-01-09 02:12:32,populated,stale
CI_ADM_RVW_SCH,Y,N,,N,7959,2026-02-27 02:12:58,populated,stale
CI_ALERT_TYPE,Y,N,,N,12,2026-02-13 02:16:58,populated,stale
CI_ALERT_TYPE_L,Y,N,,N,12,2026-02-14 22:23:50,populated,stale
CI_ALG,Y,N,,N,5720,2026-01-13 02:15:06,populated,stale
CI_ALG_L,Y,N,,N,5720,2026-01-09 02:12:46,populated,stale
CI_ALG_PARM,Y,N,,N,7838,2026-01-15 02:21:36,populated,stale
CI_ALG_TYPE,Y,N,,N,5369,2026-01-13 02:15:07,populated,stale
CI_ALG_TYPE_L,Y,N,,N,5369,2026-01-09 02:13:18,populated,stale
CI_ALG_TYPE_PRM,Y,N,,N,6264,2026-01-13 02:15:06,populated,stale
CI_ALG_TYPE_PRM_L,Y,N,,N,6264,2026-01-13 02:15:06,populated,stale
CI_ALG_VER,Y,N,,N,5395,2026-01-13 02:15:05,populated,stale
CI_AM_ACTIVITY_TYPE,Y,N,,N,0,2026-01-07 21:29:25,empty,stale
CI_AM_ACTIVITY_TYPE_L,Y,N,,N,0,2026-01-07 21:29:25,empty,stale
CI_AM_REQ,Y,N,,N,0,2026-01-07 21:29:25,empty,stale
CI_AM_REQ_K,Y,N,,N,0,2026-01-07 21:29:25,empty,stale
CI_AM_REQ_LOG,Y,N,,N,0,2026-01-07 21:29:25,empty,stale
CI_AM_REQ_LOG_PARM,Y,N,,N,0,2026-01-07 21:29:25,empty,stale
CI_APAY_CLR_STG,Y,N,,N,0,2026-01-07 21:29:25,empty,stale
CI_APAY_CLR_STG_K,Y,N,,N,0,2026-01-07 21:29:25,empty,stale
CI_APAY_RT_TYPE,Y,N,,N,2,2026-01-07 21:29:25,populated,stale
CI_APAY_RT_TYPE_L,Y,N,,N,2,2026-01-07 21:29:25,populated,stale
CI_APAY_SRC,Y,N,,N,11,2026-01-07 21:29:25,populated,stale
CI_APAY_SRC_L,Y,N,,N,11,2026-01-30 02:21:34,populated,stale
CI_APPR_PROF,Y,N,,N,2,2026-01-09 02:12:20,populated,stale
CI_APPR_PROF_L,Y,N,,N,2,2026-01-09 02:12:27,populated,stale
CI_APPR_REQ,Y,Y,customer_ops,Y,15373,2026-02-18 02:13:51,populated,stale
CI_APPR_REQ_CHAR,Y,N,,N,0,2026-01-07 21:29:26,empty,stale
CI_APPR_REQ_K,Y,N,,N,15369,2026-01-07 21:29:26,populated,stale
CI_APPR_REQ_LOG,Y,N,,N,98370,2026-01-23 02:19:05,populated,stale
CI_APPR_REQ_LOG_PARM,Y,N,,N,45736,2026-01-23 02:18:57,populated,stale
CI_APP_SVC_ACC,Y,N,,N,10747,2026-01-09 02:13:03,populated,stale
CI_APP_SVC_SCTY,Y,N,,N,3,2026-01-16 02:05:27,populated,stale
CI_APREQ_TYPE,Y,N,,N,2,2026-01-09 02:12:17,populated,stale
CI_APREQ_TYPE_L,Y,N,,N,2,2026-01-09 02:12:25,populated,stale
CI_ARC_ROOT_INST,Y,N,,N,0,2026-01-07 21:29:26,empty,stale
CI_ARC_ROOT_INST_K,Y,N,,N,0,2026-01-07 21:29:26,empty,stale
CI_ARC_ROOT_OBJ,Y,N,,N,0,2026-01-07 21:29:27,empty,stale
CI_ARC_ROOT_OBJ_K,Y,N,,N,0,2026-01-07 21:29:27,empty,stale
CI_ARC_ROOT_PK,Y,N,,N,0,2026-01-07 21:29:27,empty,stale
CI_AUDIT,Y,N,,N,0,2026-01-07 21:29:27,empty,stale
CI_AUDIT_K,Y,N,,N,0,2026-01-07 21:29:27,empty,stale
CI_BAL_CTL_GRP,Y,N,,N,25,2026-01-31 22:17:15,populated,stale
CI_BAL_CTL_MEM,Y,N,,N,8508,2026-01-07 21:29:27,populated,stale
CI_BAL_CTL_TMP,Y,N,,N,6077,2026-01-07 21:29:27,populated,stale
CI_BANK,Y,N,,N,1,2026-01-07 21:29:27,populated,stale
CI_BANK_ACCOUNT,Y,N,,N,1,2026-01-16 02:05:26,populated,stale
CI_BANK_ACCOUNT_L,Y,N,,N,1,2026-01-16 02:05:25,populated,stale
CI_BANK_L,Y,N,,N,1,2026-01-16 02:05:31,populated,stale
CI_BATCH_CTRL,Y,N,,N,2394,2026-02-04 02:18:22,populated,stale
CI_BATCH_CTRL_ALG,Y,N,,N,520,2026-01-23 02:18:50,populated,stale
CI_BATCH_CTRL_L,Y,N,,N,2394,2026-01-23 02:18:54,populated,stale
CI_BATCH_CTRL_P,Y,N,,N,13148,2026-01-15 02:21:38,populated,stale
CI_BATCH_CTRL_P_L,Y,N,,N,13148,2026-01-09 02:13:18,populated,stale
CI_BATCH_INST,Y,N,,N,674580,2026-02-14 22:23:54,populated,stale
CI_BATCH_JOB,Y,N,,N,1500,2026-01-23 02:18:00,populated,stale
CI_BATCH_JOB_K,Y,N,,N,1446,2026-01-07 21:29:28,populated,stale
CI_BATCH_JOB_PRM,Y,N,,N,7627,2026-01-09 02:12:46,populated,stale
CI_BATCH_RUN,Y,N,,N,659829,2026-01-21 02:21:40,populated,stale
CI_BATCH_THD,Y,N,,N,674478,2026-02-14 22:23:59,populated,stale
CI_BCHG_LINE_UP,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_READ,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_SQ,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_UP,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_UP_EXCP,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_UP_OVRD,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_UP_READ,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_UP_SQ,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_UP_XTYP,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BCHG_UP_XTYP_L,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BF,Y,N,,N,275,2026-02-13 02:16:07,populated,stale
CI_BFCH_TOUGRP,Y,N,,N,0,2026-01-07 21:29:30,empty,stale
CI_BF_CHAR,Y,N,,N,370,2026-01-09 02:12:36,populated,stale
CI_BF_CHAR_DST,Y,N,,N,0,2026-01-07 21:29:31,empty,stale
CI_BF_L,Y,N,,N,275,2026-02-11 02:19:09,populated,stale
CI_BF_VAL,Y,N,,N,826,2026-01-28 02:15:06,populated,stale
CI_BILL,Y,Y,billing,Y,653581,2026-02-11 02:19:44,populated,stale
CI_BILL_CAN_RSN,Y,N,,N,10,2026-01-09 02:12:13,populated,stale
CI_BILL_CAN_RSN_L,Y,N,,N,10,2026-01-09 02:12:28,populated,stale
CI_BILL_CHAR,Y,N,,N,0,2026-01-07 21:29:33,empty,stale
CI_BILL_CHG,Y,N,,N,18110,2026-01-09 02:13:05,populated,stale
CI_BILL_CHG_K,Y,N,,N,18110,2026-01-07 21:29:33,populated,stale
CI_BILL_CYC,Y,N,,N,11,2026-02-13 02:15:39,populated,stale
CI_BILL_CYC_L,Y,N,,N,11,2026-02-13 02:15:39,populated,stale
CI_BILL_CYC_SCH,Y,N,,N,441,2026-02-13 02:15:46,populated,stale
CI_BILL_CYC_SEC,Y,N,,N,0,2026-01-07 21:29:33,empty,stale
CI_BILL_EXCP,Y,N,,N,0,2026-01-07 21:29:33,empty,stale
CI_BILL_K,Y,N,,N,653570,2026-01-07 21:29:33,populated,stale
CI_BILL_MSG,Y,N,,N,11,2026-01-09 02:12:27,populated,stale
CI_BILL_MSGS,Y,Y,billing,Y,989473,2026-01-09 02:15:02,populated,stale
CI_BILL_MSG_L,Y,N,,N,11,2026-01-09 02:12:25,populated,stale
CI_BILL_MSG_PRM,Y,Y,billing,Y,18714,2026-01-09 02:12:56,populated,stale
CI_BILL_PERIOD,Y,N,,N,3,2026-02-13 02:15:32,populated,stale
CI_BILL_PERIOD_L,Y,N,,N,3,2026-02-13 02:15:33,populated,stale
CI_BILL_PER_SCH,Y,N,,N,53,2026-02-13 02:15:39,populated,stale
CI_BILL_ROUTING,Y,Y,billing,Y,293327,2026-02-14 22:24:02,populated,stale
CI_BILL_RT_TYPE,Y,N,,N,2,2026-01-09 02:12:14,populated,stale
CI_BILL_RT_TYPE_L,Y,N,,N,2,2026-02-11 02:19:41,populated,stale
CI_BILL_RVW_SCH,Y,N,,N,0,2026-01-07 21:29:35,empty,stale
CI_BILL_SA,Y,N,,N,2439561,2026-01-09 02:20:11,populated,stale
CI_BILL_SCNR,Y,N,,N,0,2026-01-07 21:29:36,empty,stale
CI_BILL_SCNR_K,Y,N,,N,0,2026-01-07 21:29:36,empty,stale
CI_BILL_SCNR_SQ,Y,N,,N,0,2026-01-07 21:29:36,empty,stale
CI_BILL_SEG_TYP,Y,N,,N,8,2026-01-09 02:12:17,populated,stale
CI_BILL_SEG_TYP_L,Y,N,,N,8,2026-01-09 02:12:33,populated,stale
CI_BPRT_GRP,Y,N,,N,0,2026-01-07 21:29:36,empty,stale
CI_BPRT_GRP_K,Y,N,,N,0,2026-01-07 21:29:36,empty,stale
CI_BPRT_SGRP_SA,Y,N,,N,0,2026-01-07 21:29:36,empty,stale
CI_BPRT_SUBGRP,Y,N,,N,0,2026-01-07 21:29:36,empty,stale
CI_BSEG,Y,Y,billing,Y,2219024,2026-02-18 02:14:01,populated,stale
CI_BSEG_CALC,Y,Y,billing,Y,2239642,2026-02-14 22:24:17,populated,stale
CI_BSEG_CALC_LN,Y,Y,billing,Y,2562108,2026-02-03 02:15:06,populated,stale
CI_BSEG_CL_CHAR,Y,N,,N,0,2026-01-07 21:29:42,empty,stale
CI_BSEG_EXCP,Y,Y,billing,Y,3463,2026-02-14 22:23:51,populated,stale
CI_BSEG_ITEM,Y,Y,billing,Y,0,2026-01-07 21:29:42,empty,stale
CI_BSEG_K,Y,N,,N,2218965,2026-01-07 21:29:43,populated,stale
CI_BSEG_MSG,Y,Y,billing,Y,49337,2026-01-09 02:13:09,populated,stale
CI_BSEG_READ,Y,Y,billing,Y,3267813,2026-02-12 02:14:44,populated,stale
CI_BSEG_SQ,Y,Y,billing,Y,3747321,2026-01-09 02:19:16,populated,stale
CI_BUD_PLAN,Y,N,,N,2,2026-01-16 02:05:28,populated,stale
CI_BUD_PLAN_L,Y,N,,N,2,2026-01-09 02:12:31,populated,stale
CI_BUD_RVW,Y,N,,N,1103,2026-01-07 21:29:47,populated,stale
CI_B_CHG_LINE,Y,N,,N,18110,2026-01-07 21:29:47,populated,stale
CI_B_CHG_TMPLT,Y,N,,N,0,2026-01-07 21:29:47,empty,stale
CI_B_CHG_TMPLT_L,Y,N,,N,0,2026-01-07 21:29:47,empty,stale
CI_B_LN_CHAR,Y,N,,N,0,2026-01-07 21:29:47,empty,stale
CI_B_LN_UP_CHAR,Y,N,,N,0,2026-01-07 21:29:47,empty,stale
CI_B_TMPLT_LINE,Y,N,,N,0,2026-01-07 21:29:47,empty,stale
CI_B_TMPLT_LINE_L,Y,N,,N,0,2026-01-07 21:29:47,empty,stale
CI_B_TMPLT_SQ,Y,N,,N,0,2026-01-07 21:29:47,empty,stale
CI_B_TM_LN_CHA,Y,N,,N,0,2026-01-07 21:29:47,empty,stale
CI_CAL_GL,Y,N,,N,1,2026-01-20 02:18:25,populated,stale
CI_CAL_GL_L,Y,N,,N,1,2026-01-15 02:21:35,populated,stale
CI_CAL_HOL,Y,N,,N,114,2026-01-09 02:12:14,populated,stale
CI_CAL_HOL_L,Y,N,,N,114,2026-01-23 02:18:52,populated,stale
CI_CAL_PERIOD,Y,N,,N,60,2026-01-23 02:18:50,populated,stale
CI_CAL_PERIOD_L,Y,N,,N,60,2026-01-15 02:21:35,populated,stale
CI_CAL_WORK,Y,N,,N,3,2026-01-09 02:12:32,populated,stale
CI_CAL_WORK_L,Y,N,,N,3,2026-01-09 02:12:30,populated,stale
CI_CAMPAIGN,Y,N,,N,11,2026-01-16 02:05:25,populated,stale
CI_CAMPAIGN_L,Y,N,,N,11,2026-01-16 02:05:28,populated,stale
CI_CAMP_ALG,Y,N,,N,13,2026-01-16 02:05:30,populated,stale
CI_CAMP_FLD_TYPE,Y,N,,N,95,2026-01-07 21:29:48,populated,stale
CI_CAMP_FLD_TYPE_L,Y,N,,N,95,2026-01-07 21:29:48,populated,stale
CI_CASE,Y,N,,N,2,2026-01-16 02:05:24,populated,stale
CI_CASE_CHAR,Y,N,,N,6,2026-01-07 21:29:48,populated,stale
CI_CASE_K,Y,N,,N,2,2026-01-07 21:29:48,populated,stale
CI_CASE_LOG,Y,N,,N,6,2026-01-22 02:15:50,populated,stale
CI_CASE_LOG_PARM,Y,N,,N,0,2026-01-07 21:29:48,empty,stale
CI_CASE_STATUS,Y,N,,N,24,2026-01-09 02:12:32,populated,stale
CI_CASE_STATUS_L,Y,N,,N,24,2026-01-16 02:05:28,populated,stale
CI_CASE_ST_ALG,Y,N,,N,17,2026-01-07 21:29:48,populated,stale
CI_CASE_ST_CHTY,Y,N,,N,9,2026-01-07 21:29:48,populated,stale
CI_CASE_TR_RULE,Y,N,,N,22,2026-01-07 21:29:48,populated,stale
CI_CASE_TR_RULE_L,Y,N,,N,22,2026-01-07 21:29:48,populated,stale
CI_CASE_TYPE,Y,N,,N,5,2026-01-31 22:17:15,populated,stale
CI_CASE_TYPE_ALG,Y,N,,N,3,2026-01-07 21:29:48,populated,stale
CI_CASE_TYPE_L,Y,N,,N,5,2026-01-16 02:05:26,populated,stale
CI_CC,Y,N,,N,122436,2026-02-27 02:14:57,populated,stale
CI_CCL_CTL_ALG,Y,N,,N,82,2026-01-15 02:21:35,populated,stale
CI_CC_CHAR,Y,N,,N,520,2026-01-16 02:05:31,populated,stale
CI_CC_CL,Y,N,,N,8,2026-01-09 02:12:20,populated,stale
CI_CC_CL_L,Y,N,,N,8,2026-01-09 02:12:20,populated,stale
CI_CC_K,Y,N,,N,117931,2026-01-07 21:29:49,populated,stale
CI_CC_LOG,Y,N,,N,1030,2026-02-27 02:15:24,populated,stale
CI_CC_LOG_K,Y,N,,N,1030,2026-01-07 21:29:50,populated,stale
CI_CC_TYPE,Y,N,,N,70,2026-01-09 02:12:24,populated,stale
CI_CC_TYPE_L,Y,N,,N,70,2026-01-09 02:12:20,populated,stale
CI_CEVT_CAN_RSN,Y,N,,N,0,2026-01-07 21:29:50,empty,stale
CI_CEVT_CAN_RSN_L,Y,N,,N,0,2026-01-07 21:29:50,empty,stale
CI_CHAR_DFLT,Y,N,,N,0,2026-01-07 21:29:50,empty,stale
CI_CHAR_DFLT_SV,Y,N,,N,0,2026-01-07 21:29:50,empty,stale
CI_CHAR_ENTITY,Y,N,,N,911,2026-01-09 02:12:38,populated,stale
CI_CHAR_TYPE,Y,N,,N,471,2026-01-24 22:15:06,populated,stale
CI_CHAR_TYPE_L,Y,N,,N,471,2026-01-30 02:21:33,populated,stale
CI_CHAR_VAL,Y,N,,N,394,2026-01-09 02:12:34,populated,stale
CI_CHAR_VAL_L,Y,N,,N,394,2026-01-09 02:12:38,populated,stale
CI_CHG_LOG,Y,N,,N,494400,2026-01-07 21:29:50,populated,stale
CI_CHTY_ADJTY,Y,N,,N,4,2026-01-09 02:12:17,populated,stale
CI_CHTY_CASETY,Y,N,,N,13,2026-01-07 21:29:50,populated,stale
CI_CHTY_CCTY,Y,N,,N,2,2026-02-27 02:15:23,populated,stale
CI_CHTY_COPTY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CHTY_COP_ETY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CHTY_DV_TTYP,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CHTY_FATY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CHTY_ITTY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CHTY_MTTY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CHTY_SCMTY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CHTY_SPTY,Y,N,,N,25,2026-02-12 02:14:25,populated,stale
CI_CHTY_TDTY,Y,N,,N,6,2026-01-23 02:18:51,populated,stale
CI_CHTY_TOSTY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CHTY_UATY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CIS_DIVISION,Y,N,,N,1,2026-01-09 02:12:18,populated,stale
CI_CIS_DIVISION_L,Y,N,,N,1,2026-01-09 02:12:22,populated,stale
CI_CIS_DIV_CHAR,Y,N,,N,3,2026-01-09 02:12:26,populated,stale
CI_CNV_DUP_KEY,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_CNV_KEY_TMP,Y,N,,N,0,2026-01-07 21:29:51,empty,stale
CI_COLL_AGY,Y,N,,N,1,2026-02-27 02:15:23,populated,stale
CI_COLL_AGY_HIS,Y,N,,N,3786,2026-02-27 02:15:25,populated,stale
CI_COLL_AGY_L,Y,N,,N,1,2026-02-17 02:19:57,populated,stale
CI_COLL_AGY_REF,Y,N,,N,2558,2026-02-17 02:19:57,populated,stale
CI_COLL_AGY_REF_K,Y,N,,N,2558,2026-01-07 21:29:51,populated,stale
CI_COLL_CL,Y,N,,N,6,2026-02-27 02:15:24,populated,stale
CI_COLL_CL_CNTL,Y,N,,N,6,2026-01-09 02:12:13,populated,stale
CI_COLL_CL_CNTL_L,Y,N,,N,6,2026-01-09 02:12:20,populated,stale
CI_COLL_CL_L,Y,N,,N,6,2026-01-21 02:21:37,populated,stale
CI_COLL_CRIT,Y,N,,N,10,2026-01-09 02:12:18,populated,stale
CI_COLL_CRIT_CT,Y,N,,N,10,2026-01-28 02:15:05,populated,stale
CI_COLL_EVT,Y,N,,N,176115,2026-02-27 02:13:17,populated,stale
CI_COLL_EVT_1031,Y,N,,N,19647,2026-01-07 21:29:52,populated,stale
CI_COLL_EVT_CC,Y,N,,N,40428,2026-02-27 02:13:55,populated,stale
CI_COLL_EVT_CC_1031,Y,N,,N,28,2026-01-07 21:29:52,populated,stale
CI_COLL_EVT_TYP,Y,N,,N,11,2026-01-09 02:12:19,populated,stale
CI_COLL_EVT_TYP_L,Y,N,,N,11,2026-01-09 02:12:21,populated,stale
CI_COLL_PROC,Y,Y,debt_mgmt,N,44440,2026-02-27 02:13:29,populated,stale
CI_COLL_PROC_1031,Y,N,,N,6550,2026-01-07 21:29:52,populated,stale
CI_COLL_PROC_K,Y,N,,N,44440,2026-02-27 02:13:49,populated,stale
CI_COLL_PROC_K_1031,Y,N,,N,6550,2026-01-07 21:29:52,populated,stale
CI_COLL_PROC_SA,Y,N,,N,162301,2026-02-27 02:14:14,populated,stale
CI_COLL_PROC_SA_1031,Y,N,,N,21803,2026-01-07 21:29:53,populated,stale
CI_COLL_PROC_TM,Y,N,,N,5,2026-01-09 02:12:15,populated,stale
CI_COLL_PROC_TM_L,Y,N,,N,5,2026-01-09 02:12:25,populated,stale
CI_COLL_RESP,Y,N,,N,12,2026-02-27 02:15:24,populated,stale
CI_COL_REF,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COL_REF_ALG,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COL_REF_L,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_CONSV_PROG,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_CONSV_PROG_CHAR,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_CONSV_PROG_L,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_CONT_QTY_TMP,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_CONT_QTY_TYP,Y,N,,N,1,2026-01-23 02:18:52,populated,stale
CI_CONT_QTY_TYP_L,Y,N,,N,1,2026-01-23 02:18:50,populated,stale
CI_COP,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_CHAR,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_EVT,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_EVT_CHAR,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_EVT_EXC,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_EVT_EXP,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_EVT_K,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_EVT_TYPE,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_EVT_TYPE_L,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_K,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_L,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_TYPE,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_TYPE_ALG,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COP_TYPE_L,Y,N,,N,0,2026-01-07 21:29:53,empty,stale
CI_COUNTRY,Y,N,,N,8,2026-01-09 02:12:30,populated,stale
CI_COUNTRY_L,Y,N,,N,8,2026-01-09 02:12:26,populated,stale
CI_CR_RAT_HIST,Y,N,,N,17884,2026-01-16 02:06:01,populated,stale
CI_CR_RAT_HIST_K,Y,N,,N,17884,2026-01-07 21:29:54,populated,stale
CI_CR_UNIT,Y,N,,N,0,2026-01-07 21:29:54,empty,stale
CI_CR_UNIT_L,Y,N,,N,0,2026-01-07 21:29:54,empty,stale
CI_CURRENCY_CD,Y,N,,N,1,2026-01-09 02:12:13,populated,stale
CI_CURRENCY_CD_L,Y,N,,N,1,2026-01-09 02:12:14,populated,stale
CI_CUST_CL,Y,N,,N,5,2026-01-09 02:12:14,populated,stale
