OWNER,TABLE_NAME,CONSTRAINT_NAME,CONSTRAINT_TYPE,STATUS,VALIDATED,DEFERRABLE,DEFERRED,DELETE_RULE,REFERENCED_OWNER,REFERENCED_TABLE_NAME,SEARCH_CONDITION_VC
CISADM,CI_ADJ_STG_CTL,SYS_C00103875,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL,SYS_C00120117,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107948,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_STG_CTL_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107953,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107954,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107955,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107956,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADHOC_CHAR_VAL"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107957,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK1"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107958,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK2"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107959,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK3"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107960,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK4"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107961,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK5"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107962,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SRCH_CHAR_VAL"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00107963,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_CHAR,SYS_C00120354,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_STG_CTL_MSGP,SYS_C00118417,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_STG_CTL_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_MSGP,SYS_C00118418,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PARM_SEQ"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_MSGP,SYS_C00118419,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MESSAGE_PARM"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_MSGP,SYS_C00118420,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_MSGP,SYS_C00118421,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MSG_PARM_TYP_FLG"" IS NOT NULL"
CISADM,CI_ADJ_STG_CTL_MSGP,SYS_C00121652,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_STG_UP,SYS_C00105231,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_STG_UP_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105232,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_STG_CTL_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105233,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105234,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_STG_UP_STATUS_FLG"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105235,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CREATE_DT"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105236,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_AMT"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105237,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_SUSPENSE_FLG"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105238,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SA_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105239,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105240,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SUSPENSE_ADJ_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105241,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MESSAGE_CAT_NBR"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105242,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MESSAGE_NBR"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00105243,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP,SYS_C00120187,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102608,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_STG_UP_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102609,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102610,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102611,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102612,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADHOC_CHAR_VAL"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102613,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK1"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102614,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK2"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102615,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK3"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102616,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK4"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102617,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK5"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102618,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SRCH_CHAR_VAL"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00102619,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_CHAR,SYS_C00121319,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_STG_UP_MSGP,SYS_C00113084,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_STG_UP_ID"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_MSGP,SYS_C00113085,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PARM_SEQ"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_MSGP,SYS_C00113086,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MESSAGE_PARM"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_MSGP,SYS_C00113087,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_MSGP,SYS_C00113088,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MSG_PARM_TYP_FLG"" IS NOT NULL"
CISADM,CI_ADJ_STG_UP_MSGP,SYS_C00118955,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_TYPE,SYS_C00121128,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_TYPE,SYS_C0099190,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099191,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""AP_REQ_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099192,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DST_ID"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099193,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CURRENCY_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099194,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SYNCH_CUR_SW"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099195,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DFLT_AMT"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099196,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""AP_1099_FLG"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099197,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099198,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PRT_DFLT_SW"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099199,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""AD_FRZ_OPT_FLG"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099200,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_AMT_TYPE_FLG"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099201,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""APPR_PROF_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYPE,SYS_C0099202,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CIS_DIVISION"" IS NOT NULL"
CISADM,CI_ADJ_TYPE_L,SYS_C00104468,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYPE_L,SYS_C00104469,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYPE_L,SYS_C00104470,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR"" IS NOT NULL"
CISADM,CI_ADJ_TYPE_L,SYS_C00104471,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR_ON_BILL"" IS NOT NULL"
CISADM,CI_ADJ_TYPE_L,SYS_C00104472,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_TYPE_L,SYS_C00121425,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_TYP_PROF,SYS_C00102745,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_TYP_PROF,SYS_C00102746,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_TYPE_PROF_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYP_PROF,SYS_C00121333,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_TYP_PROF_L,SYS_C00121137,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_TYP_PROF_L,SYS_C0099376,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_TYPE_PROF_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYP_PROF_L,SYS_C0099377,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,CI_ADJ_TYP_PROF_L,SYS_C0099378,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR"" IS NOT NULL"
CISADM,CI_ADJ_TYP_PROF_L,SYS_C0099379,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_TY_ALG,SYS_C00115034,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_TY_ALG,SYS_C00115036,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ATY_ALG_ENTITY_FLG"" IS NOT NULL"
CISADM,CI_ADJ_TY_ALG,SYS_C00115039,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,CI_ADJ_TY_ALG,SYS_C00115040,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ALG_CD"" IS NOT NULL"
CISADM,CI_ADJ_TY_ALG,SYS_C00115042,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_TY_ALG,SYS_C00120767,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADJ_TY_CHAR,SYS_C00114373,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADJ_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114374,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_TYPE_CD"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114375,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114376,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114377,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114378,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADHOC_CHAR_VAL"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114379,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK1"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114380,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK2"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114381,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK3"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114382,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK4"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00114383,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK5"" IS NOT NULL"
CISADM,CI_ADJ_TY_CHAR,SYS_C00120729,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ADM_RVW_SCH,SYS_C00100185,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ACCT_ID"" IS NOT NULL"
CISADM,CI_ADM_RVW_SCH,SYS_C00100186,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""NEXT_CR_RVW_DT"" IS NOT NULL"
CISADM,CI_ADM_RVW_SCH,SYS_C00100187,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ADM_RVW_SCH,SYS_C00121186,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ALERT_TYPE,SYS_C00100271,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ALERT_TYPE_CD"" IS NOT NULL"
CISADM,CI_ALERT_TYPE,SYS_C00100272,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ALERT_DAYS"" IS NOT NULL"
CISADM,CI_ALERT_TYPE,SYS_C00100273,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ALERT_TYPE,SYS_C00121196,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ALERT_TYPE_L,SYS_C00107148,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ALERT_TYPE_CD"" IS NOT NULL"
CISADM,CI_ALERT_TYPE_L,SYS_C00107149,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,CI_ALERT_TYPE_L,SYS_C00107150,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR80"" IS NOT NULL"
CISADM,CI_ALERT_TYPE_L,SYS_C00107151,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
