OWNER,SYNONYM_NAME,TABLE_OWNER,TABLE_NAME,DB_LINK
CISUSER,CI_FA_CMPL_CTRL,CISADM,CI_FA_CMPL_CTRL,
CISUSER,CI_FA_K,CISADM,CI_FA_K,
CISUSER,CI_FA_LOG,CISADM,CI_FA_LOG,
CISUSER,CI_FA_REM,CISADM,CI_FA_REM,
CISUSER,CI_FA_REM_ALG,CISADM,CI_FA_REM_ALG,
CISUSER,CI_FA_REM_CD,CISADM,CI_FA_REM_CD,
CISUSER,CI_FA_REM_CD_L,CISADM,CI_FA_REM_CD_L,
CISUSER,CI_FA_REM_EXC,CISADM,CI_FA_REM_EXC,
CISUSER,CI_FA_REM_EXP,CISADM,CI_FA_REM_EXP,
CISUSER,CI_FA_RESCHED_RSN,CISADM,CI_FA_RESCHED_RSN,
CISUSER,CI_FA_RESCHED_RSN_L,CISADM,CI_FA_RESCHED_RSN_L,
CISUSER,CI_FA_STAGE_UP,CISADM,CI_FA_STAGE_UP,
CISUSER,CI_FA_STEP,CISADM,CI_FA_STEP,
CISUSER,CI_FA_STEP_TYPE,CISADM,CI_FA_STEP_TYPE,
CISUSER,CI_FA_STEP_TYPE_L,CISADM,CI_FA_STEP_TYPE_L,
CISUSER,CI_FA_STGUP_CHAR,CISADM,CI_FA_STGUP_CHAR,
CISUSER,CI_FA_STGUP_EXC,CISADM,CI_FA_STGUP_EXC,
CISUSER,CI_FA_STGUP_REM,CISADM,CI_FA_STGUP_REM,
CISUSER,CI_FA_STP_STGUP,CISADM,CI_FA_STP_STGUP,
CISUSER,CI_FA_TYPE,CISADM,CI_FA_TYPE,
CISUSER,CI_FA_TYPE_CHAR,CISADM,CI_FA_TYPE_CHAR,
CISUSER,CI_FA_TYPE_L,CISADM,CI_FA_TYPE_L,
CISUSER,CI_FA_TYPE_PROF,CISADM,CI_FA_TYPE_PROF,
CISUSER,CI_FA_TYPE_PROF_L,CISADM,CI_FA_TYPE_PROF_L,
CISUSER,CI_FK_REF,CISADM,CI_FK_REF,
CISUSER,CI_FK_REF_L,CISADM,CI_FK_REF_L,
CISUSER,CI_FO,CISADM,CI_FO,
CISUSER,CI_FO_K,CISADM,CI_FO_K,
CISUSER,CI_FO_STG_DWN,CISADM,CI_FO_STG_DWN,
CISUSER,CI_FREQ,CISADM,CI_FREQ,
CISUSER,CI_FREQ_L,CISADM,CI_FREQ_L,
CISUSER,CI_FS_CL,CISADM,CI_FS_CL,
CISUSER,CI_FS_CL_DFLT,CISADM,CI_FS_CL_DFLT,
CISUSER,CI_FS_CL_L,CISADM,CI_FS_CL_L,
CISUSER,CI_FS_CTRL,CISADM,CI_FS_CTRL,
CISUSER,CI_FS_DGRP,CISADM,CI_FS_DGRP,
CISUSER,CI_FS_OP_AREA,CISADM,CI_FS_OP_AREA,
CISUSER,CI_FT,CISADM,CI_FT,
CISUSER,CI_FT_GL,CISADM,CI_FT_GL,
CISUSER,CI_FT_GL_XTR_VW,CISADM,CI_FT_GL_XTR_VW,
CISUSER,CI_FT_K,CISADM,CI_FT_K,
CISUSER,CI_FT_PROC,CISADM,CI_FT_PROC,
CISUSER,CI_FT_PROC_VW,CISADM,CI_FT_PROC_VW,
CISUSER,CI_FUNC,CISADM,CI_FUNC,
CISUSER,CI_FUNC_FLD,CISADM,CI_FUNC_FLD,
CISUSER,CI_FUNC_FLD_L,CISADM,CI_FUNC_FLD_L,
CISUSER,CI_FUNC_L,CISADM,CI_FUNC_L,
CISUSER,CI_FUND,CISADM,CI_FUND,
CISUSER,CI_FUND_L,CISADM,CI_FUND_L,
CISUSER,CI_GEO_DFLT_SVC,CISADM,CI_GEO_DFLT_SVC,
CISUSER,CI_GEO_TYPE,CISADM,CI_GEO_TYPE,
CISUSER,CI_GEO_TYPE_L,CISADM,CI_GEO_TYPE_L,
CISUSER,CI_GEO_TYP_DFLT,CISADM,CI_GEO_TYP_DFLT,
CISUSER,CI_GL_DIVISION,CISADM,CI_GL_DIVISION,
CISUSER,CI_GL_DIVISION_L,CISADM,CI_GL_DIVISION_L,
CISUSER,CI_HI_LO_FACTOR,CISADM,CI_HI_LO_FACTOR,
CISUSER,CI_ID_TYPE,CISADM,CI_ID_TYPE,
CISUSER,CI_ID_TYPE_L,CISADM,CI_ID_TYPE_L,
CISUSER,CI_INSTALLATION,CISADM,CI_INSTALLATION,
CISUSER,CI_INSTALL_ALG,CISADM,CI_INSTALL_ALG,
CISUSER,CI_INSTALL_MSG,CISADM,CI_INSTALL_MSG,
CISUSER,CI_INSTALL_MSG_L,CISADM,CI_INSTALL_MSG_L,
CISUSER,CI_INSTALL_PROD,CISADM,CI_INSTALL_PROD,
CISUSER,CI_INTV_DATA,CISADM,CI_INTV_DATA,
CISUSER,CI_INTV_DATA_SET,CISADM,CI_INTV_DATA_SET,
CISUSER,CI_INTV_DATA_SET_K,CISADM,CI_INTV_DATA_SET_K,
CISUSER,CI_INTV_DS_EXC,CISADM,CI_INTV_DS_EXC,
CISUSER,CI_INTV_PF,CISADM,CI_INTV_PF,
CISUSER,CI_INTV_PFRELTY,CISADM,CI_INTV_PFRELTY,
CISUSER,CI_INTV_PFRELTY_L,CISADM,CI_INTV_PFRELTY_L,
CISUSER,CI_INTV_PF_ALG,CISADM,CI_INTV_PF_ALG,
CISUSER,CI_INTV_PF_K,CISADM,CI_INTV_PF_K,
CISUSER,CI_INTV_PF_L,CISADM,CI_INTV_PF_L,
CISUSER,CI_INTV_PF_TYP,CISADM,CI_INTV_PF_TYP,
CISUSER,CI_INTV_PF_TYP_L,CISADM,CI_INTV_PF_TYP_L,
CISUSER,CI_INTV_REG_ALG,CISADM,CI_INTV_REG_ALG,
CISUSER,CI_INTV_REG_TYP,CISADM,CI_INTV_REG_TYP,
CISUSER,CI_INTV_REG_TYP_L,CISADM,CI_INTV_REG_TYP_L,
CISUSER,CI_INTV_VAL,CISADM,CI_INTV_VAL,
CISUSER,CI_INTV_VAL_SET,CISADM,CI_INTV_VAL_SET,
CISUSER,CI_INTV_VAL_SET_K,CISADM,CI_INTV_VAL_SET_K,
CISUSER,CI_ITEEVI_SP_VW,CISADM,CI_ITEEVI_SP_VW,
CISUSER,CI_ITEM,CISADM,CI_ITEM,
CISUSER,CI_ITEM_CHAR,CISADM,CI_ITEM_CHAR,
CISUSER,CI_ITEM_CHTY_VW,CISADM,CI_ITEM_CHTY_VW,
CISUSER,CI_ITEM_EQ,CISADM,CI_ITEM_EQ,
CISUSER,CI_ITEM_K,CISADM,CI_ITEM_K,
CISUSER,CI_ITEM_LOC_HIS,CISADM,CI_ITEM_LOC_HIS,
CISUSER,CI_ITEM_LOC_HIS_K,CISADM,CI_ITEM_LOC_HIS_K,
CISUSER,CI_ITEM_SP_E_VW,CISADM,CI_ITEM_SP_E_VW,
CISUSER,CI_ITEM_SQ_EST,CISADM,CI_ITEM_SQ_EST,
CISUSER,CI_ITEM_STK_LOC,CISADM,CI_ITEM_STK_LOC,
CISUSER,CI_ITEM_TYPE,CISADM,CI_ITEM_TYPE,
CISUSER,CI_ITEM_TYPE_EQ,CISADM,CI_ITEM_TYPE_EQ,
CISUSER,CI_ITEM_TYPE_L,CISADM,CI_ITEM_TYPE_L,
CISUSER,CI_ITEM_TYP_CHA,CISADM,CI_ITEM_TYP_CHA,
CISUSER,CI_LANDLORD,CISADM,CI_LANDLORD,
CISUSER,CI_LANDLORD_K,CISADM,CI_LANDLORD_K,
CISUSER,CI_LANGUAGE,CISADM,CI_LANGUAGE,
CISUSER,CI_LETTER_TMPL,CISADM,CI_LETTER_TMPL,
CISUSER,CI_LETTER_TMPL_L,CISADM,CI_LETTER_TMPL_L,
CISUSER,CI_LL_DETAIL,CISADM,CI_LL_DETAIL,
CISUSER,CI_LOGID_SEQ,CISADM,CI_LOGID_SEQ,
CISUSER,CI_LOOKUP,CISADM,CI_LOOKUP,
CISUSER,CI_LOOKUP_FIELD,CISADM,CI_LOOKUP_FIELD,
CISUSER,CI_LOOKUP_VAL,CISADM,CI_LOOKUP_VAL,
CISUSER,CI_LOOKUP_VAL_L,CISADM,CI_LOOKUP_VAL_L,
CISUSER,CI_MATCH_EVT,CISADM,CI_MATCH_EVT,
CISUSER,CI_MATCH_EVT_K,CISADM,CI_MATCH_EVT_K,
CISUSER,CI_MATCH_TYPE,CISADM,CI_MATCH_TYPE,
CISUSER,CI_MATCH_TYPE_L,CISADM,CI_MATCH_TYPE_L,
CISUSER,CI_MD_ATT_TY,CISADM,CI_MD_ATT_TY,
CISUSER,CI_MD_AT_DTL,CISADM,CI_MD_AT_DTL,
CISUSER,CI_MD_AT_DTL_L,CISADM,CI_MD_AT_DTL_L,
CISUSER,CI_MD_CONST,CISADM,CI_MD_CONST,
CISUSER,CI_MD_CONST_FLD,CISADM,CI_MD_CONST_FLD,
CISUSER,CI_MD_CTL,CISADM,CI_MD_CTL,
CISUSER,CI_MD_CTL_L,CISADM,CI_MD_CTL_L,
CISUSER,CI_MD_CTL_TMPL,CISADM,CI_MD_CTL_TMPL,
CISUSER,CI_MD_ELTY,CISADM,CI_MD_ELTY,
CISUSER,CI_MD_ELTY_AT,CISADM,CI_MD_ELTY_AT,
CISUSER,CI_MD_ELTY_L,CISADM,CI_MD_ELTY_L,
CISUSER,CI_MD_FLD,CISADM,CI_MD_FLD,
CISUSER,CI_MD_FLD_ADDTL,CISADM,CI_MD_FLD_ADDTL,
CISUSER,CI_MD_FLD_L,CISADM,CI_MD_FLD_L,
CISUSER,CI_MD_IDX,CISADM,CI_MD_IDX,
CISUSER,CI_MD_IDX_FLD,CISADM,CI_MD_IDX_FLD,
CISUSER,CI_MD_LOOKUP_F,CISADM,CI_MD_LOOKUP_F,
CISUSER,CI_MD_MENU,CISADM,CI_MD_MENU,
CISUSER,CI_MD_MENU_IMOD,CISADM,CI_MD_MENU_IMOD,
CISUSER,CI_MD_MENU_ITEM,CISADM,CI_MD_MENU_ITEM,
CISUSER,CI_MD_MENU_ITEM_L,CISADM,CI_MD_MENU_ITEM_L,
CISUSER,CI_MD_MENU_L,CISADM,CI_MD_MENU_L,
CISUSER,CI_MD_MENU_LINE,CISADM,CI_MD_MENU_LINE,
CISUSER,CI_MD_MENU_LINE_L,CISADM,CI_MD_MENU_LINE_L,
CISUSER,CI_MD_MENU_MOD,CISADM,CI_MD_MENU_MOD,
CISUSER,CI_MD_MO,CISADM,CI_MD_MO,
CISUSER,CI_MD_MO_ALG,CISADM,CI_MD_MO_ALG,
CISUSER,CI_MD_MO_L,CISADM,CI_MD_MO_L,
CISUSER,CI_MD_MO_OPT,CISADM,CI_MD_MO_OPT,
CISUSER,CI_MD_MO_TBL,CISADM,CI_MD_MO_TBL,
CISUSER,CI_MD_MO_WRK,CISADM,CI_MD_MO_WRK,
CISUSER,CI_MD_MSG,CISADM,CI_MD_MSG,
CISUSER,CI_MD_MSG_L,CISADM,CI_MD_MSG_L,
CISUSER,CI_MD_NAV,CISADM,CI_MD_NAV,
CISUSER,CI_MD_PDF,CISADM,CI_MD_PDF,
CISUSER,CI_MD_PDF_VAL,CISADM,CI_MD_PDF_VAL,
CISUSER,CI_MD_PRG_COM,CISADM,CI_MD_PRG_COM,
CISUSER,CI_MD_PRG_ELEM,CISADM,CI_MD_PRG_ELEM,
CISUSER,CI_MD_PRG_EL_AT,CISADM,CI_MD_PRG_EL_AT,
CISUSER,CI_MD_PRG_LOC,CISADM,CI_MD_PRG_LOC,
CISUSER,CI_MD_PRG_MOD,CISADM,CI_MD_PRG_MOD,
CISUSER,CI_MD_PRG_SEC,CISADM,CI_MD_PRG_SEC,
CISUSER,CI_MD_PRG_SQL,CISADM,CI_MD_PRG_SQL,
CISUSER,CI_MD_PRG_TAB,CISADM,CI_MD_PRG_TAB,
CISUSER,CI_MD_PRG_VAR,CISADM,CI_MD_PRG_VAR,
CISUSER,CI_MD_RPT,CISADM,CI_MD_RPT,
CISUSER,CI_MD_RPT_L,CISADM,CI_MD_RPT_L,
CISUSER,CI_MD_RPT_LBL,CISADM,CI_MD_RPT_LBL,
CISUSER,CI_MD_RPT_PARM,CISADM,CI_MD_RPT_PARM,
CISUSER,CI_MD_RPT_PARM_L,CISADM,CI_MD_RPT_PARM_L,
CISUSER,CI_MD_SO,CISADM,CI_MD_SO,
CISUSER,CI_MD_SOCG,CISADM,CI_MD_SOCG,
CISUSER,CI_MD_SOCG_FLD,CISADM,CI_MD_SOCG_FLD,
CISUSER,CI_MD_SOCG_FLDAT,CISADM,CI_MD_SOCG_FLDAT,
CISUSER,CI_MD_SOCG_L,CISADM,CI_MD_SOCG_L,
CISUSER,CI_MD_SOCG_SORT,CISADM,CI_MD_SOCG_SORT,
CISUSER,CI_MD_SO_L,CISADM,CI_MD_SO_L,
CISUSER,CI_MD_SO_RSFLD,CISADM,CI_MD_SO_RSFLD,
CISUSER,CI_MD_SO_RSFLDAT,CISADM,CI_MD_SO_RSFLDAT,
CISUSER,CI_MD_SRC_TYPE,CISADM,CI_MD_SRC_TYPE,
CISUSER,CI_MD_SRC_TYPE_L,CISADM,CI_MD_SRC_TYPE_L,
CISUSER,CI_MD_SVC,CISADM,CI_MD_SVC,
CISUSER,CI_MD_SVC_L,CISADM,CI_MD_SVC_L,
CISUSER,CI_MD_SVC_PRG,CISADM,CI_MD_SVC_PRG,
CISUSER,CI_MD_TAB_MOD,CISADM,CI_MD_TAB_MOD,
CISUSER,CI_MD_TBL,CISADM,CI_MD_TBL,
CISUSER,CI_MD_TBL_ADDTL,CISADM,CI_MD_TBL_ADDTL,
CISUSER,CI_MD_TBL_FLD,CISADM,CI_MD_TBL_FLD,
CISUSER,CI_MD_TBL_FLD_L,CISADM,CI_MD_TBL_FLD_L,
CISUSER,CI_MD_TBL_L,CISADM,CI_MD_TBL_L,
CISUSER,CI_MD_TMPL,CISADM,CI_MD_TMPL,
CISUSER,CI_MD_TMPL_ELTY,CISADM,CI_MD_TMPL_ELTY,
CISUSER,CI_MD_TMPL_L,CISADM,CI_MD_TMPL_L,
CISUSER,CI_MD_TMPL_VAR,CISADM,CI_MD_TMPL_VAR,
CISUSER,CI_MD_TMPL_VAR_L,CISADM,CI_MD_TMPL_VAR_L,
CISUSER,CI_MD_TOOLREP_XML,CISADM,CI_MD_TOOLREP_XML,
CISUSER,CI_MD_TOOL_REP,CISADM,CI_MD_TOOL_REP,
CISUSER,CI_MD_VAR,CISADM,CI_MD_VAR,
CISUSER,CI_MD_VAR_DTL,CISADM,CI_MD_VAR_DTL,
CISUSER,CI_MD_VAR_DTL_L,CISADM,CI_MD_VAR_DTL_L,
CISUSER,CI_MD_WRK_TBL,CISADM,CI_MD_WRK_TBL,
CISUSER,CI_MD_WRK_TBLFLD,CISADM,CI_MD_WRK_TBLFLD,
CISUSER,CI_MD_WRK_TBL_L,CISADM,CI_MD_WRK_TBL_L,
CISUSER,CI_MEVT_CAN_RSN,CISADM,CI_MEVT_CAN_RSN,
CISUSER,CI_MEVT_CAN_RSN_L,CISADM,CI_MEVT_CAN_RSN_L,
CISUSER,CI_MFG,CISADM,CI_MFG,
CISUSER,CI_MFG_L,CISADM,CI_MFG_L,
CISUSER,CI_MKTMSG_TYPE,CISADM,CI_MKTMSG_TYPE,
CISUSER,CI_MKTMSG_TYPE_ALG,CISADM,CI_MKTMSG_TYPE_ALG,
CISUSER,CI_MKTMSG_TYPE_CHAR,CISADM,CI_MKTMSG_TYPE_CHAR,
CISUSER,CI_MKTMSG_TYPE_L,CISADM,CI_MKTMSG_TYPE_L,
CISUSER,CI_MODEL,CISADM,CI_MODEL,
CISUSER,CI_MODEL_L,CISADM,CI_MODEL_L,
CISUSER,CI_MPL_EXC,CISADM,CI_MPL_EXC,
CISUSER,CI_MR,CISADM,CI_MR,
CISUSER,CI_MRR_STGE_UP,CISADM,CI_MRR_STGE_UP,
CISUSER,CI_MRSTGUPID_SEQ,CISADM,CI_MRSTGUPID_SEQ,
CISUSER,CI_MR_CHAR,CISADM,CI_MR_CHAR,
CISUSER,CI_MR_CYC,CISADM,CI_MR_CYC,
CISUSER,CI_MR_CYC_L,CISADM,CI_MR_CYC_L,
CISUSER,CI_MR_INSTR,CISADM,CI_MR_INSTR,
CISUSER,CI_MR_INSTR_L,CISADM,CI_MR_INSTR_L,
CISUSER,CI_MR_K,CISADM,CI_MR_K,
CISUSER,CI_MR_REM,CISADM,CI_MR_REM,
CISUSER,CI_MR_REM_ACTN,CISADM,CI_MR_REM_ACTN,
CISUSER,CI_MR_REM_BMSG,CISADM,CI_MR_REM_BMSG,
CISUSER,CI_MR_REM_EXCP,CISADM,CI_MR_REM_EXCP,
CISUSER,CI_MR_RTE,CISADM,CI_MR_RTE,
CISUSER,CI_MR_RTEGEN_VW,CISADM,CI_MR_RTEGEN_VW,
CISUSER,CI_MR_RTE_CHAR,CISADM,CI_MR_RTE_CHAR,
CISUSER,CI_MR_RTE_L,CISADM,CI_MR_RTE_L,
CISUSER,CI_MR_RTE_SEC,CISADM,CI_MR_RTE_SEC,
CISUSER,CI_MR_RTE_TYPE,CISADM,CI_MR_RTE_TYPE,
CISUSER,CI_MR_RTE_TYPE_L,CISADM,CI_MR_RTE_TYPE_L,
CISUSER,CI_MR_SCHED,CISADM,CI_MR_SCHED,
CISUSER,CI_MR_SCHED_RTE,CISADM,CI_MR_SCHED_RTE,
CISUSER,CI_MR_SOURCE,CISADM,CI_MR_SOURCE,
CISUSER,CI_MR_SOURCE_L,CISADM,CI_MR_SOURCE_L,
CISUSER,CI_MR_STAGE_DWN,CISADM,CI_MR_STAGE_DWN,
CISUSER,CI_MR_STAGE_UP,CISADM,CI_MR_STAGE_UP,
CISUSER,CI_MR_STGUP2_VW,CISADM,CI_MR_STGUP2_VW,
CISUSER,CI_MR_STGUP_CHAR,CISADM,CI_MR_STGUP_CHAR,
CISUSER,CI_MR_STGUP_EXC,CISADM,CI_MR_STGUP_EXC,
CISUSER,CI_MR_STG_UP_VW,CISADM,CI_MR_STG_UP_VW,
CISUSER,CI_MR_ST_EXC_VW,CISADM,CI_MR_ST_EXC_VW,
CISUSER,CI_MR_VW,CISADM,CI_MR_VW,
CISUSER,CI_MR_WARN,CISADM,CI_MR_WARN,
CISUSER,CI_MR_WARN_L,CISADM,CI_MR_WARN_L,
CISUSER,CI_MSG,CISADM,CI_MSG,
CISUSER,CI_MSG_CATEGORY,CISADM,CI_MSG_CATEGORY,
CISUSER,CI_MSG_CATEGORY_L,CISADM,CI_MSG_CATEGORY_L,
CISUSER,CI_MSG_L,CISADM,CI_MSG_L,
CISUSER,CI_MSG_LOG,CISADM,CI_MSG_LOG,
CISUSER,CI_MSG_LOGPARM,CISADM,CI_MSG_LOGPARM,
CISUSER,CI_MSG_LOG_PK,CISADM,CI_MSG_LOG_PK,
CISUSER,CI_MTR,CISADM,CI_MTR,
CISUSER,CI_MTR_CFGTY_RL,CISADM,CI_MTR_CFGTY_RL,
CISUSER,CI_MTR_CHAR,CISADM,CI_MTR_CHAR,
CISUSER,CI_MTR_CHTY_VW,CISADM,CI_MTR_CHTY_VW,
CISUSER,CI_MTR_CNFG2_VW,CISADM,CI_MTR_CNFG2_VW,
CISUSER,CI_MTR_CNFG_VW,CISADM,CI_MTR_CNFG_VW,
CISUSER,CI_MTR_CONFIG,CISADM,CI_MTR_CONFIG,
CISUSER,CI_MTR_CONFIG_K,CISADM,CI_MTR_CONFIG_K,
CISUSER,CI_MTR_CONFIG_TY,CISADM,CI_MTR_CONFIG_TY,
CISUSER,CI_MTR_CONFIG_TY_L,CISADM,CI_MTR_CONFIG_TY_L,
CISUSER,CI_MTR_EQ,CISADM,CI_MTR_EQ,
CISUSER,CI_MTR_ID,CISADM,CI_MTR_ID,
CISUSER,CI_MTR_ID_TYPE,CISADM,CI_MTR_ID_TYPE,
CISUSER,CI_MTR_ID_TYPE_L,CISADM,CI_MTR_ID_TYPE_L,
CISUSER,CI_MTR_K,CISADM,CI_MTR_K,
CISUSER,CI_MTR_LOC,CISADM,CI_MTR_LOC,
CISUSER,CI_MTR_LOC_HIS,CISADM,CI_MTR_LOC_HIS,
CISUSER,CI_MTR_LOC_HIS_K,CISADM,CI_MTR_LOC_HIS_K,
CISUSER,CI_MTR_LOC_L,CISADM,CI_MTR_LOC_L,
CISUSER,CI_MTR_STK_LOC,CISADM,CI_MTR_STK_LOC,
CISUSER,CI_MTR_TYPE,CISADM,CI_MTR_TYPE,
CISUSER,CI_MTR_TYPE_EQ,CISADM,CI_MTR_TYPE_EQ,
CISUSER,CI_MTR_TYPE_L,CISADM,CI_MTR_TYPE_L,
CISUSER,CI_MTR_TYP_CHAR,CISADM,CI_MTR_TYP_CHAR,
CISUSER,CI_MTR_TY_CFGTY,CISADM,CI_MTR_TY_CFGTY,
CISUSER,CI_MULT_ITEM,CISADM,CI_MULT_ITEM,
CISUSER,CI_NAV_OPT,CISADM,CI_NAV_OPT,
CISUSER,CI_NAV_OPT_CTXT,CISADM,CI_NAV_OPT_CTXT,
CISUSER,CI_NAV_OPT_L,CISADM,CI_NAV_OPT_L,
CISUSER,CI_NAV_OPT_USG,CISADM,CI_NAV_OPT_USG,
CISUSER,CI_NB_RULE,CISADM,CI_NB_RULE,
CISUSER,CI_NB_RULE_L,CISADM,CI_NB_RULE_L,
CISUSER,CI_NB_RULE_PARM,CISADM,CI_NB_RULE_PARM,
CISUSER,CI_NB_RULE_VER,CISADM,CI_NB_RULE_VER,
CISUSER,CI_NB_SA,CISADM,CI_NB_SA,
CISUSER,CI_NB_SCHED_PAY,CISADM,CI_NB_SCHED_PAY,
CISUSER,CI_NB_SCHED_PAY_K,CISADM,CI_NB_SCHED_PAY_K,
CISUSER,CI_NCD,CISADM,CI_NCD,
CISUSER,CI_NCD_TYPE,CISADM,CI_NCD_TYPE,
CISUSER,CI_NCD_TYPE_L,CISADM,CI_NCD_TYPE_L,
CISUSER,CI_NTUPID_SEQ,CISADM,CI_NTUPID_SEQ,
CISUSER,CI_NT_DNTY_CTXT,CISADM,CI_NT_DNTY_CTXT,
CISUSER,CI_NT_DWN,CISADM,CI_NT_DWN,
CISUSER,CI_NT_DWN_CHAR,CISADM,CI_NT_DWN_CHAR,
CISUSER,CI_NT_DWN_CTXT,CISADM,CI_NT_DWN_CTXT,
CISUSER,CI_NT_DWN_EXC,CISADM,CI_NT_DWN_EXC,
CISUSER,CI_NT_DWN_EXP,CISADM,CI_NT_DWN_EXP,
CISUSER,CI_NT_DWN_FORM,CISADM,CI_NT_DWN_FORM,
CISUSER,CI_NT_DWN_FORM_L,CISADM,CI_NT_DWN_FORM_L,
CISUSER,CI_NT_DWN_K,CISADM,CI_NT_DWN_K,
CISUSER,CI_NT_DWN_PROF,CISADM,CI_NT_DWN_PROF,
CISUSER,CI_NT_DWN_PROF_L,CISADM,CI_NT_DWN_PROF_L,
CISUSER,CI_NT_DWN_TYPE,CISADM,CI_NT_DWN_TYPE,
CISUSER,CI_NT_DWN_TYPE_L,CISADM,CI_NT_DWN_TYPE_L,
CISUSER,CI_NT_UP,CISADM,CI_NT_UP,
CISUSER,CI_NT_UP_CHAR,CISADM,CI_NT_UP_CHAR,
CISUSER,CI_NT_UP_CTXT,CISADM,CI_NT_UP_CTXT,
CISUSER,CI_NT_UP_EXCP,CISADM,CI_NT_UP_EXCP,
CISUSER,CI_NT_UP_EXC_VW,CISADM,CI_NT_UP_EXC_VW,
CISUSER,CI_NT_UP_XSPL,CISADM,CI_NT_UP_XSPL,
CISUSER,CI_NT_UP_XTYPE,CISADM,CI_NT_UP_XTYPE,
CISUSER,CI_NT_UP_XTYPE_L,CISADM,CI_NT_UP_XTYPE_L,
CISUSER,CI_NT_XID,CISADM,CI_NT_XID,
CISUSER,CI_NT_XID_L,CISADM,CI_NT_XID_L,
CISUSER,CI_ODEVTD_ACCHST_VW,CISADM,CI_ODEVTD_ACCHST_VW,
CISUSER,CI_ODEVT_ACCHST_VW,CISADM,CI_ODEVT_ACCHST_VW,
CISUSER,CI_ODPRC_ACCHST_VW,CISADM,CI_ODPRC_ACCHST_VW,
CISUSER,CI_OD_EVT,CISADM,CI_OD_EVT,
CISUSER,CI_OD_EVT_DEP,CISADM,CI_OD_EVT_DEP,
CISUSER,CI_OD_EVT_TYPE,CISADM,CI_OD_EVT_TYPE,
CISUSER,CI_OD_EVT_TYPE_ALG,CISADM,CI_OD_EVT_TYPE_ALG,
CISUSER,CI_OD_EVT_TYPE_L,CISADM,CI_OD_EVT_TYPE_L,
CISUSER,CI_OD_PROC,CISADM,CI_OD_PROC,
CISUSER,CI_OD_PROC_K,CISADM,CI_OD_PROC_K,
CISUSER,CI_OD_PROC_LOG,CISADM,CI_OD_PROC_LOG,
CISUSER,CI_OD_PROC_LOGPARM,CISADM,CI_OD_PROC_LOGPARM,
CISUSER,CI_OD_PROC_OBJ,CISADM,CI_OD_PROC_OBJ,
CISUSER,CI_OD_PROC_TMP,CISADM,CI_OD_PROC_TMP,
CISUSER,CI_OD_PROC_TMP_ALG,CISADM,CI_OD_PROC_TMP_ALG,
CISUSER,CI_OD_PROC_TMP_L,CISADM,CI_OD_PROC_TMP_L,
CISUSER,CI_OD_RESP,CISADM,CI_OD_RESP,
CISUSER,CI_OD_RESP_DEP,CISADM,CI_OD_RESP_DEP,
CISUSER,CI_OD_RULE_ALG,CISADM,CI_OD_RULE_ALG,
CISUSER,CI_OEVT_CAN_RSN,CISADM,CI_OEVT_CAN_RSN,
CISUSER,CI_OEVT_CAN_RSN_L,CISADM,CI_OEVT_CAN_RSN_L,
CISUSER,CI_OMS_DEVICE_VW,CISADM,CI_OMS_DEVICE_VW,
CISUSER,CI_OMS_FEEDER_VW,CISADM,CI_OMS_FEEDER_VW,
CISUSER,CI_OMS_PHONE_VW,CISADM,CI_OMS_PHONE_VW,
CISUSER,CI_OMS_PRIC_VW,CISADM,CI_OMS_PRIC_VW,
CISUSER,CI_OMS_PRIK_VW,CISADM,CI_OMS_PRIK_VW,
CISUSER,CI_OMS_PRIM_VW,CISADM,CI_OMS_PRIM_VW,
CISUSER,CI_OP_AREA,CISADM,CI_OP_AREA,
CISUSER,CI_OP_AREA_L,CISADM,CI_OP_AREA_L,
CISUSER,CI_PAY,CISADM,CI_PAY,
CISUSER,CI_PAY_CAN_RSN,CISADM,CI_PAY_CAN_RSN,
CISUSER,CI_PAY_CAN_RSN_L,CISADM,CI_PAY_CAN_RSN_L,
CISUSER,CI_PAY_CHAR,CISADM,CI_PAY_CHAR,
CISUSER,CI_PAY_EVENT,CISADM,CI_PAY_EVENT,
CISUSER,CI_PAY_EVENT_K,CISADM,CI_PAY_EVENT_K,
CISUSER,CI_PAY_EVT_CHAR,CISADM,CI_PAY_EVT_CHAR,
CISUSER,CI_PAY_EVT_EXCP,CISADM,CI_PAY_EVT_EXCP,
CISUSER,CI_PAY_EXCP,CISADM,CI_PAY_EXCP,
CISUSER,CI_PAY_K,CISADM,CI_PAY_K,
CISUSER,CI_PAY_METH,CISADM,CI_PAY_METH,
CISUSER,CI_PAY_METH_L,CISADM,CI_PAY_METH_L,
CISUSER,CI_PAY_SEG,CISADM,CI_PAY_SEG,
CISUSER,CI_PAY_SEG_K,CISADM,CI_PAY_SEG_K,
CISUSER,CI_PAY_SEG_TYPE,CISADM,CI_PAY_SEG_TYPE,
CISUSER,CI_PAY_SEG_TYPE_L,CISADM,CI_PAY_SEG_TYPE_L,
CISUSER,CI_PAY_ST,CISADM,CI_PAY_ST,
CISUSER,CI_PAY_TMPL,CISADM,CI_PAY_TMPL,
CISUSER,CI_PAY_TMPL_L,CISADM,CI_PAY_TMPL_L,
CISUSER,CI_PAY_TNDR,CISADM,CI_PAY_TNDR,
CISUSER,CI_PAY_TNDR_CHAR,CISADM,CI_PAY_TNDR_CHAR,
