OWNER,TABLE_NAME,PARTITION_NAME,OBJECT_TYPE,NUM_ROWS,BLOCKS,AVG_ROW_LEN,SAMPLE_SIZE,LAST_ANALYZED,STALE_STATS,GLOBAL_STATS,USER_STATS
CISADM,W1_CREW_TYPE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CREW_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CREW_TYPE_RESRC_PROFILE,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CREW_VALID_MEMBER,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CATEGORY,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CATEGORY_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CATEGORY_L,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CNTRCTR_BID,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CNTRCTR_BID_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CNTRCTR_BID_DOCUMENT,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CNTRCTR_BID_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CNTRCTR_BID_K,,TABLE,0,,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CNTRCTR_BID_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CNTRCTR_BID_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CNTRCTR_BID_NOTE,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_COST_CENTER,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_CU_USAGE,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_DOCUMENT,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_K,,TABLE,0,,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_NOTE,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_REF_CU,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_RESRC_TYPE,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_SET,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_SET_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_SET_DOCUMENT,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_SET_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_SET_L,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_SET_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_SET_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_SET_NOTE,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_USAGE,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_USAGE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_USAGE_COST_CENTER,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_CU_USAGE_L,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_CHKLST_TYP,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_CU,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_DEP,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_DOCUMENT,,TABLE,0,0,0,0,2026-02-03 17:48:48,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_ITEMS,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_K,,TABLE,0,,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DESIGN_ELEMENT_NOTE,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DIST_CODE,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DIST_CODE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DIST_CODE_GL_DETAIL,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DIST_CODE_L,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT_K,,TABLE,0,,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT_TYPE,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT_TYPE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_DOCUMENT_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_BILLABLE_RATE,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_K,,TABLE,0,,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_PHONE,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_TRAINING,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_TYPE,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_TYPE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMPLOYEE_WORK_AREA,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EMP_AUTO_TIMESHEET,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EQUIP_GROUP,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EQUIP_GROUP_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EQUIP_GROUP_L,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_ERP_INTEGRATION,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_ERP_INTEGRATION_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_ERP_INTEGRATION_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_ERP_INTEGRATION_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EU,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EU_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:49,NO,YES,NO
CISADM,W1_EU_EMPLOYEE,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EU_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EU_K,,TABLE,0,,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EU_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EU_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EU_TIMESHEET,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EU_TYPE,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EU_TYPE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EU_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPEDITE,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPEDITE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPEDITE_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPEDITE_K,,TABLE,0,,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPEDITE_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPEDITE_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPEDITE_PO_LINE,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPENSE_CD,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPENSE_CD_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPENSE_CD_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPENSE_CD_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPENSE_CD_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_EXPENSE_CD_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FACTOR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FACTOR_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FACTOR_CHAR_VAL,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FACTOR_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FACTOR_VAL,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FACTOR_VAL_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_COMP,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_COMP_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_COMP_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_MODE,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_MODE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_MODE_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_PROF,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_PROF_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_PROF_FAILURE_COMP,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_PROF_FAILURE_MODE,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_PROF_FAILURE_REPAIR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_PROF_FAILURE_TYPE,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_PROF_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_REPAIR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_REPAIR_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_REPAIR_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_TYPE,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_TYPE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FAILURE_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FOB,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FOB_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FOB_L,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FT,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FT_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FT_GL_DTL,,TABLE,0,0,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FT_K,,TABLE,0,,0,0,2026-02-03 17:48:50,NO,YES,NO
CISADM,W1_FT_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_FT_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_FT_PROCESS,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_GIS_BATCH_DTLS,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_GIS_ID_DTLS,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_GROUP,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_GROUP_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_GROUP_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_GROUP_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_GROUP_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER_COST_CENTER,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER_DOCUMENT,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER_K,,TABLE,0,,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_HEADER_NOTE,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_COST_CENTER,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_DOCUMENT,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_K,,TABLE,0,,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_NOTE,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INVOICE_LINE_TAX_LINE,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INV_ADJ,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INV_ADJ_ASSET,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INV_ADJ_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INV_ADJ_K,,TABLE,0,,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INV_ADJ_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INV_ADJ_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_INV_ADJ_LOT,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_LABOR_EARNING_TYPE,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_LABOR_EARNING_TYPE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_LABOR_EARNING_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_MAINTMGR,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_MAINTMGR_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_MAINTMGR_L,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_MAINT_EVENT,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_MAINT_EVENT_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_MAINT_EVENT_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_MAINT_EVENT_K,,TABLE,0,,0,0,2026-02-03 17:48:51,NO,YES,NO
CISADM,W1_MAINT_EVENT_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_EVENT_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_EVENT_MAINT_PLAN,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_SCHEDULE,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_SCHEDULE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_SCHEDULE_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_SCHEDULE_K,,TABLE,0,,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_SCHEDULE_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_SCHEDULE_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_TRIGGER,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_TRIGGER_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_TRIGGER_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_TRIGGER_K,,TABLE,0,,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_TRIGGER_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_TRIGGER_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAINT_TRIGGER_PLN_FAIL_INFO,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MANUFACTURER,,TABLE,11,4,45,11,2026-02-04 05:00:41,NO,YES,NO
CISADM,W1_MANUFACTURER_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MANUFACTURER_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MANUFACTURER_L,,TABLE,22,8,25,22,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAT_DISP,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAT_DISP_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAT_DISP_IDENTIFIER,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAT_DISP_K,,TABLE,0,,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAT_DISP_LINE,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAT_DISP_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAT_DISP_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:52,NO,YES,NO
CISADM,W1_MAT_ISS_LINE,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_ISS_LINE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_ISS_LINE_K,,TABLE,0,,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_ISS_LINE_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_ISS_LINE_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_HEADER,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_HEADER_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_HEADER_COST_CENTER,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_HEADER_K,,TABLE,0,,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_HEADER_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_HEADER_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_LINE,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_LINE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_LINE_K,,TABLE,0,,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_LINE_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_LINE_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_TMPL,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_TMPL_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_TMPL_K,,TABLE,0,,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_TMPL_LOG,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_TMPL_LOG_PARM,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_REQ_TMPL_MAT,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_RET_HEADER,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_RET_HEADER_CHAR,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
CISADM,W1_MAT_RET_HEADER_COST_CENTER,,TABLE,0,0,0,0,2026-02-03 17:48:53,NO,YES,NO
