domain_name,workstream,join_tree_id,join_sequence,join_type,left_table,right_table,join_expression
Write_Off_Process___Domain,Debt Management,JoinTree_1,8,inner,CI_WO_PROC,CI_LOOKUP_VAL_L_1,CI_WO_PROC.WO_STAT_RSN_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'WO_STAT_RSN_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,9,leftOuter,CI_WO_PROC,CI_LOOKUP_VAL_L_2,CI_WO_PROC.CRIT_PRIO_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'CRIT_PRIO_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,10,inner,CI_WO_EVT,CI_LOOKUP_VAL_L_3,CI_WO_EVT.WO_EVT_STAT_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'WO_EVT_STAT_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,11,inner,CI_WO_EVT,CI_WO_EVT_TYP_L,CI_WO_EVT.WO_EVT_TYP_CD == CI_WO_EVT_TYP_L.WO_EVT_TYP_CD and CI_WO_EVT_TYP_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,12,leftOuter,CI_WO_EVT,CMS_IS_NEXT_WO_EVT,CI_WO_EVT.WO_PROC_ID == CMS_IS_NEXT_WO_EVT.WO_PROC_ID and CI_WO_EVT.EVT_SEQ == CMS_IS_NEXT_WO_EVT.EVT_SEQ
Write_Off_Process___Domain,Debt Management,JoinTree_1,13,leftOuter,CI_ACCT,CI_BILL_CYC_L,CI_ACCT.BILL_CYC_CD == CI_BILL_CYC_L.BILL_CYC_CD and CI_BILL_CYC_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,14,leftOuter,CI_ACCT,CI_ACCT_MGMT_GR_L,CI_ACCT.ACCT_MGMT_GRP_CD == CI_ACCT_MGMT_GR_L.ACCT_MGMT_GRP_CD and CI_ACCT_MGMT_GR_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,15,inner,CI_ACCT,CI_CUST_CL_L,CI_ACCT.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,16,inner,CI_ACCT,CI_COLL_CL_L,CI_ACCT.COLL_CL_CD == CI_COLL_CL_L.COLL_CL_CD and CI_COLL_CL_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,17,leftOuter,CI_ACCT,CI_BUD_PLAN_L,CI_ACCT.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,18,leftOuter,CI_WO_PROC,CMS_WO_PROC_SA_ACTIVE,CI_WO_PROC.WO_PROC_ID == CMS_WO_PROC_SA_ACTIVE.WO_PROC_ID
Write_Off_Process___Domain,Debt Management,JoinTree_1,19,leftOuter,CI_WO_PROC,CMS_WO_PROC_SA_INACTIVE,CI_WO_PROC.WO_PROC_ID == CMS_WO_PROC_SA_INACTIVE.WO_PROC_ID
Write_Offs___Domain,Debt Management,JoinTree_1,1,leftOuter,C1_BI_WOPROC_VW,CI_PER_NAME,C1_BI_WOPROC_VW.PER_ID == CI_PER_NAME.PER_ID and CI_PER_NAME.NAME_TYPE_FLG == 'PRIM'
Write_Offs___Domain,Debt Management,JoinTree_1,2,leftOuter,C1_BI_WOPROC_VW,CI_LOOKUP_VAL_L,C1_BI_WOPROC_VW.WO_STATUS_FLG == CI_LOOKUP_VAL_L.FIELD_VALUE and CI_LOOKUP_VAL_L.FIELD_NAME == 'WO_STATUS_FLG' and CI_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Write_Offs___Domain,Debt Management,JoinTree_1,3,leftOuter,C1_BI_WOPROC_VW,CI_LOOKUP_VAL_L_1,C1_BI_WOPROC_VW.UNCOLL_PROC_STAT_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'UNCOLL_PROC_STAT_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Write_Offs___Domain,Debt Management,JoinTree_1,4,leftOuter,C1_BI_WOPROC_VW,CI_LOOKUP_VAL_L_2,C1_BI_WOPROC_VW.WO_STAT_RSN_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'WO_STAT_RSN_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Write_Offs___Domain,Debt Management,JoinTree_1,5,leftOuter,C1_BI_WOPROC_VW,CI_WO_CNTL_L,C1_BI_WOPROC_VW.WO_CNTL_CD == CI_WO_CNTL_L.WO_CNTL_CD and CI_WO_CNTL_L.LANGUAGE_CD == 'ENG'
Write_Offs___Domain,Debt Management,JoinTree_1,6,leftOuter,C1_BI_WOPROC_VW,CI_WO_PROC_TMPL_L,C1_BI_WOPROC_VW.WO_PROC_TMPL_CD == CI_WO_PROC_TMPL_L.WO_PROC_TMPL_CD and CI_WO_PROC_TMPL_L.LANGUAGE_CD == 'ENG'
Write_Offs___Domain,Debt Management,JoinTree_1,7,leftOuter,C1_BI_WOPROC_VW,CI_WO_EVT_TYP_L,C1_BI_WOPROC_VW.EFF_WO_EVT_TYP_CD == CI_WO_EVT_TYP_L.WO_EVT_TYP_CD and CI_WO_EVT_TYP_L.LANGUAGE_CD == 'ENG'
Write_Offs___Domain,Debt Management,JoinTree_1,8,leftOuter,C1_BI_WOPROC_VW,CI_WO_EVT_TYP_L_1,C1_BI_WOPROC_VW.NEXT_WO_EVT_TYP_CD == CI_WO_EVT_TYP_L_1.WO_EVT_TYP_CD and CI_WO_EVT_TYP_L_1.LANGUAGE_CD == 'ENG'
Write_Offs___Domain,Debt Management,JoinTree_1,9,leftOuter,C1_BI_WOPROC_VW,WO_PAY_AGG,C1_BI_WOPROC_VW.UNCOLL_PROC_ID == WO_PAY_AGG.UNCOLL_PROC_ID
Crew___Domain,Field Operations,JoinTree_1,1,leftOuter,C1_REPRESENTATIVE,D1_ACTIVITY_CHAR,C1_REPRESENTATIVE.C1_REPRESENTATIVE_CD == D1_ACTIVITY_CHAR.SRCH_CHAR_VAL and D1_ACTIVITY_CHAR.CHAR_TYPE_CD == 'CMFAREP'
Crew___Domain,Field Operations,JoinTree_1,2,inner,D1_ACTIVITY_CHAR,D1_ACTIVITY,D1_ACTIVITY_CHAR.D1_ACTIVITY_ID == D1_ACTIVITY.D1_ACTIVITY_ID
Crew___Domain,Field Operations,JoinTree_1,3,inner,D1_ACTIVITY,D1_ACTIVITY_TYPE,D1_ACTIVITY.ACTIVITY_TYPE_CD == D1_ACTIVITY_TYPE.ACTIVITY_TYPE_CD and D1_ACTIVITY_TYPE.ACTIVITY_TYPE_CAT_FLG == 'D1FA'
Crew___Domain,Field Operations,JoinTree_1,4,inner,C1_REPRESENTATIVE,CMS_C1_REPRESENTATIVE_BODA_VW,C1_REPRESENTATIVE.C1_REPRESENTATIVE_CD == CMS_C1_REPRESENTATIVE_BODA_VW.C1_REPRESENTATIVE_CD
Crew___Domain,Field Operations,JoinTree_1,5,inner,D1_ACTIVITY,CMS_COMPLETED_ACTIVITY_ID,D1_ACTIVITY.D1_ACTIVITY_ID == CMS_COMPLETED_ACTIVITY_ID.D1_ACTIVITY_ID
Crew___Domain,Field Operations,JoinTree_1,6,inner,D1_ACTIVITY,CMS_D1_ACTIVITY_D1FA_BODA_VW,D1_ACTIVITY.D1_ACTIVITY_ID == CMS_D1_ACTIVITY_D1FA_BODA_VW.D1_ACTIVITY_ID
Crew___Domain,Field Operations,JoinTree_1,7,leftOuter,D1_ACTIVITY,CMS_D1_ACTIVITY_CHAR_VW,D1_ACTIVITY.D1_ACTIVITY_ID == CMS_D1_ACTIVITY_CHAR_VW.D1_ACTIVITY_ID
Crew___Domain,Field Operations,JoinTree_1,8,inner,C1_REPRESENTATIVE,C1_REPRESENTATIVE_L,C1_REPRESENTATIVE.C1_REPRESENTATIVE_CD == C1_REPRESENTATIVE_L.C1_REPRESENTATIVE_CD and C1_REPRESENTATIVE_L.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,9,inner,C1_REPRESENTATIVE,F1_BUS_OBJ_L,C1_REPRESENTATIVE.BUS_OBJ_CD == F1_BUS_OBJ_L.BUS_OBJ_CD and F1_BUS_OBJ_L.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,10,leftOuter,C1_REPRESENTATIVE,F1_BUS_OBJ_STATUS_L,C1_REPRESENTATIVE.BUS_OBJ_CD == F1_BUS_OBJ_STATUS_L.BUS_OBJ_CD and C1_REPRESENTATIVE.BO_STATUS_CD == F1_BUS_OBJ_STATUS_L.BO_STATUS_CD and F1_BUS_OBJ_STATUS_L.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,11,leftOuter,C1_REPRESENTATIVE,F1_BUS_OBJ_STATUS_RSN_L,C1_REPRESENTATIVE.BO_STATUS_REASON_CD == F1_BUS_OBJ_STATUS_RSN_L.BO_STATUS_REASON_CD and F1_BUS_OBJ_STATUS_RSN_L.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,12,leftOuter,C1_REPRESENTATIVE,CI_LOOKUP_VAL_L,C1_REPRESENTATIVE.C1_REPRESENTATIVE_TYPE_FLG == CI_LOOKUP_VAL_L.FIELD_VALUE and CI_LOOKUP_VAL_L.FIELD_NAME == 'C1_REPRESENTATIVE_TYPE_FLG' and CI_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,13,leftOuter,C1_REPRESENTATIVE,SC_USER,C1_REPRESENTATIVE.USER_ID == SC_USER.USER_ID
Crew___Domain,Field Operations,JoinTree_1,14,inner,C1_REPRESENTATIVE,CI_NT_XID_L,C1_REPRESENTATIVE.NT_XID_CD == CI_NT_XID_L.NT_XID_CD
Crew___Domain,Field Operations,JoinTree_1,15,inner,D1_ACTIVITY,F1_BUS_OBJ_L_1,D1_ACTIVITY.BUS_OBJ_CD == F1_BUS_OBJ_L_1.BUS_OBJ_CD and F1_BUS_OBJ_L_1.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,16,inner,D1_ACTIVITY,F1_BUS_OBJ_STATUS_L_1,D1_ACTIVITY.BUS_OBJ_CD == F1_BUS_OBJ_STATUS_L_1.BUS_OBJ_CD and D1_ACTIVITY.BO_STATUS_CD == F1_BUS_OBJ_STATUS_L_1.BO_STATUS_CD and F1_BUS_OBJ_STATUS_L_1.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,17,leftOuter,D1_ACTIVITY,F1_BUS_OBJ_STATUS_RSN_L_1,D1_ACTIVITY.BO_STATUS_REASON_CD == F1_BUS_OBJ_STATUS_RSN_L_1.BO_STATUS_REASON_CD and F1_BUS_OBJ_STATUS_RSN_L_1.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,18,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L,D1_ACTIVITY.CANCEL_REASON == F1_EXT_LOOKUP_VAL_L.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L.BUS_OBJ_CD == 'D1-CancelReasonLookup' and F1_EXT_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,19,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L_1,D1_ACTIVITY.FIELD_TASK_TYPE == F1_EXT_LOOKUP_VAL_L_1.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L_1.BUS_OBJ_CD == 'D1-FieldTaskTypeLookup' and F1_EXT_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,20,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L_2,D1_ACTIVITY.RESCHEDULE_REASON == F1_EXT_LOOKUP_VAL_L_2.F1_EXT_LOOKUP_VALUE and D1_ACTIVITY.BUS_OBJ_CD == 'D1-RescheduleReasonLookup' and F1_EXT_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,21,inner,D1_ACTIVITY,D1_ACTIVITY_TYPE_L,D1_ACTIVITY.ACTIVITY_TYPE_CD == D1_ACTIVITY_TYPE_L.ACTIVITY_TYPE_CD and D1_ACTIVITY_TYPE_L.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,22,leftOuter,CMS_D1_ACTIVITY_CHAR_VW,CI_LOOKUP_VAL_L_1,CMS_D1_ACTIVITY_CHAR_VW.FA_INT_STATUS_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'FA_INT_STATUS_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Crew___Domain,Field Operations,JoinTree_1,23,leftOuter,CMS_D1_ACTIVITY_D1FA_BODA_VW,SC_USER_1,CMS_D1_ACTIVITY_D1FA_BODA_VW.CR_REQUESTER_USER == SC_USER_1.USER_ID
Field_Activity___Domain,Field Operations,JoinTree_1,1,inner,D1_ACTIVITY,D1_ACTIVITY_TYPE,D1_ACTIVITY.ACTIVITY_TYPE_CD == D1_ACTIVITY_TYPE.ACTIVITY_TYPE_CD and D1_ACTIVITY_TYPE.ACTIVITY_TYPE_CAT_FLG == 'D1FA'
Field_Activity___Domain,Field Operations,JoinTree_1,2,leftOuter,D1_ACTIVITY,D1_ACTIVITY_REL,D1_ACTIVITY.D1_ACTIVITY_ID == D1_ACTIVITY_REL.D1_ACTIVITY_ID and D1_ACTIVITY_REL.ACTIVITY_REL_TYPE_FLG == 'D1PR'
Field_Activity___Domain,Field Operations,JoinTree_1,3,leftOuter,D1_ACTIVITY,D1_ACTIVITY_REL_OBJ,D1_ACTIVITY.D1_ACTIVITY_ID == D1_ACTIVITY_REL_OBJ.D1_ACTIVITY_ID and D1_ACTIVITY_REL_OBJ.ACTIVITY_REL_OBJ_TYPE_FLG == 'D1RO' and D1_ACTIVITY_REL_OBJ.MAINT_OBJ_CD == 'D1-SP'
Field_Activity___Domain,Field Operations,JoinTree_1,4,inner,D1_ACTIVITY,CMS_D1_ACTIVITY_D1FA_BODA_VW,D1_ACTIVITY.D1_ACTIVITY_ID == CMS_D1_ACTIVITY_D1FA_BODA_VW.D1_ACTIVITY_ID
Field_Activity___Domain,Field Operations,JoinTree_1,5,leftOuter,D1_ACTIVITY_REL_OBJ,D1_SP,D1_ACTIVITY_REL_OBJ.PK_VALUE1 == D1_SP.D1_SP_ID
Field_Activity___Domain,Field Operations,JoinTree_1,6,inner,D1_ACTIVITY,F1_BUS_OBJ_STATUS_L,D1_ACTIVITY.BO_STATUS_CD == F1_BUS_OBJ_STATUS_L.BO_STATUS_CD and F1_BUS_OBJ_STATUS_L.LANGUAGE_CD == 'ENG' and D1_ACTIVITY.BUS_OBJ_CD == F1_BUS_OBJ_STATUS_L.BUS_OBJ_CD
Field_Activity___Domain,Field Operations,JoinTree_1,7,leftOuter,D1_ACTIVITY,F1_BUS_OBJ_STATUS_RSN_L,D1_ACTIVITY.BO_STATUS_REASON_CD == F1_BUS_OBJ_STATUS_RSN_L.BO_STATUS_REASON_CD and F1_BUS_OBJ_STATUS_RSN_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,8,inner,D1_ACTIVITY,F1_BUS_OBJ_L,D1_ACTIVITY.BUS_OBJ_CD == F1_BUS_OBJ_L.BUS_OBJ_CD and F1_BUS_OBJ_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,9,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L,D1_ACTIVITY.CANCEL_REASON == F1_EXT_LOOKUP_VAL_L.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L.BUS_OBJ_CD == 'D1-CancelReasonLookup' and F1_EXT_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,10,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L_1,D1_ACTIVITY.FIELD_TASK_TYPE == F1_EXT_LOOKUP_VAL_L_1.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L_1.BUS_OBJ_CD == 'D1-FieldTaskTypeLookup' and F1_EXT_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,11,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L_2,D1_ACTIVITY.RESCHEDULE_REASON == F1_EXT_LOOKUP_VAL_L_2.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L_2.BUS_OBJ_CD == 'D1-RescheduleReasonLookup' and F1_EXT_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,12,inner,D1_ACTIVITY_TYPE,D1_ACTIVITY_TYPE_L,D1_ACTIVITY_TYPE.ACTIVITY_TYPE_CD == D1_ACTIVITY_TYPE_L.ACTIVITY_TYPE_CD and D1_ACTIVITY_TYPE_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,13,leftOuter,D1_ACTIVITY,CMS_ACTIVITY_ML,D1_ACTIVITY.D1_ACTIVITY_ID == CMS_ACTIVITY_ML.D1_ACTIVITY_ID
Field_Activity___Domain,Field Operations,JoinTree_1,14,leftOuter,D1_SP,CI_ACC_GRP_L,D1_SP.ACCESS_GRP_CD == CI_ACC_GRP_L.ACCESS_GRP_CD and CI_ACC_GRP_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,15,leftOuter,D1_SP,F1_BUS_OBJ_STATUS_L_1,D1_SP.BO_STATUS_CD == F1_BUS_OBJ_STATUS_L_1.BO_STATUS_CD and D1_SP.BUS_OBJ_CD == F1_BUS_OBJ_STATUS_L_1.BUS_OBJ_CD and F1_BUS_OBJ_STATUS_L_1.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,16,leftOuter,D1_SP,F1_BUS_OBJ_STATUS_RSN_L_1,D1_SP.BO_STATUS_REASON_CD == F1_BUS_OBJ_STATUS_RSN_L_1.BO_STATUS_REASON_CD and F1_BUS_OBJ_STATUS_RSN_L_1.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,17,leftOuter,D1_SP,F1_BUS_OBJ_L_1,D1_SP.BUS_OBJ_CD == F1_BUS_OBJ_L_1.BUS_OBJ_CD and F1_BUS_OBJ_L_1.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,18,leftOuter,D1_SP,D1_SP_TYPE_L,D1_SP.D1_SP_TYPE_CD == D1_SP_TYPE_L.D1_SP_TYPE_CD and D1_SP_TYPE_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,19,leftOuter,D1_SP,CI_LOOKUP_VAL_L_1,D1_SP.DISCONN_LOC_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'DISCONN_LOC_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,20,leftOuter,D1_SP,D1_MKT_L,D1_SP.MKT_CD == D1_MKT_L.MKT_CD and D1_MKT_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,21,leftOuter,D1_SP,D1_MSRMT_CYC_L,D1_SP.MSRMT_CYC_CD == D1_MSRMT_CYC_L.MSRMT_CYC_CD and D1_MSRMT_CYC_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,22,leftOuter,D1_SP,D1_MSRMT_CYC_RTE_L,D1_SP.MSRMT_CYC_RTE_CD == D1_MSRMT_CYC_RTE_L.MSRMT_CYC_RTE_CD and D1_SP.MSRMT_CYC_CD == D1_MSRMT_CYC_RTE_L.MSRMT_CYC_CD and D1_MSRMT_CYC_RTE_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,23,leftOuter,D1_SP,CI_LOOKUP_VAL_L_2,D1_SP.SP_SRC_STAT_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'SP_SRC_STAT_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,24,leftOuter,D1_SP,CI_TIME_ZONE_L,D1_SP.TIME_ZONE_CD == CI_TIME_ZONE_L.TIME_ZONE_CD and CI_TIME_ZONE_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,25,leftOuter,D1_SP,CI_STATE_L,D1_SP.STATE == CI_STATE_L.STATE and D1_SP.COUNTRY == CI_STATE_L.COUNTRY and CI_STATE_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,26,leftOuter,CMS_ACTIVITY_ML,CI_LOOKUP_VAL_L_3,CMS_ACTIVITY_ML.FA_INT_STATUS_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'FA_INT_STATUS_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,27,leftOuter,CMS_ACTIVITY_ML,C1_REPRESENTATIVE_L,CMS_ACTIVITY_ML.THRD_PTY_REP_CD == C1_REPRESENTATIVE_L.C1_REPRESENTATIVE_CD and C1_REPRESENTATIVE_L.LANGUAGE_CD == 'ENG'
Field_Activity___Domain,Field Operations,JoinTree_1,28,leftOuter,CMS_D1_ACTIVITY_D1FA_BODA_VW,SC_USER,CMS_D1_ACTIVITY_D1FA_BODA_VW.CR_REQUESTER_USER == SC_USER.USER_ID
Billable_Charge___Domain,Finance,JoinTree_1,1,leftOuter,CI_SA,CI_SA_TYPE,CI_SA.CIS_DIVISION == CI_SA_TYPE.CIS_DIVISION and CI_SA.SA_TYPE_CD == CI_SA_TYPE.SA_TYPE_CD
Billable_Charge___Domain,Finance,JoinTree_1,2,leftOuter,CI_SA_TYPE,CI_SA_TYPE_L,CI_SA_TYPE.CIS_DIVISION == CI_SA_TYPE_L.CIS_DIVISION and CI_SA_TYPE.SA_TYPE_CD == CI_SA_TYPE_L.SA_TYPE_CD and CI_SA_TYPE_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,3,inner,CI_SA,CI_ACCT,CI_SA.ACCT_ID == CI_ACCT.ACCT_ID
Billable_Charge___Domain,Finance,JoinTree_1,4,inner,CI_SA,CI_ACCT_PER,CI_SA.ACCT_ID == CI_ACCT_PER.ACCT_ID and CI_ACCT_PER.MAIN_CUST_SW == 'Y'
Billable_Charge___Domain,Finance,JoinTree_1,5,leftOuter,CI_ACCT,CI_BILL_CYC_L,CI_ACCT.BILL_CYC_CD == CI_BILL_CYC_L.BILL_CYC_CD and CI_BILL_CYC_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,6,inner,CI_ACCT,CI_COLL_CL_L,CI_ACCT.COLL_CL_CD == CI_COLL_CL_L.COLL_CL_CD and CI_COLL_CL_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,7,inner,CI_ACCT,CI_CUST_CL_L,CI_ACCT.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,8,leftOuter,CI_ACCT,CI_BUD_PLAN_L,CI_ACCT.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,9,leftOuter,CI_ACCT,SC_USER,CI_ACCT.BILL_PRT_INTERCEPT == SC_USER.USER_ID
Billable_Charge___Domain,Finance,JoinTree_1,10,inner,CI_SA,CI_CIS_DIVISION_L,CI_SA.CIS_DIVISION == CI_CIS_DIVISION_L.CIS_DIVISION and CI_CIS_DIVISION_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,11,leftOuter,CI_SA,CI_NB_RULE_L,CI_SA.NB_RULE_CD == CI_NB_RULE_L.NB_RULE_CD and CI_NB_RULE_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,12,leftOuter,CI_SA,CI_PROP_DCL_RSN_L,CI_SA.PROP_DCL_RSN_CD == CI_PROP_DCL_RSN_L.PROP_DCL_RSN_CD and CI_PROP_DCL_RSN_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,13,leftOuter,CI_SA,CI_LOOKUP_VAL_L,CI_SA.PROP_SA_STAT_FLG == CI_LOOKUP_VAL_L.FIELD_VALUE and CI_LOOKUP_VAL_L.FIELD_NAME == 'PROP_SA_STAT_FLG' and CI_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,14,inner,CI_SA,CI_LOOKUP_VAL_L_1,CI_SA.SA_STATUS_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'SA_STATUS_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,15,leftOuter,CI_SA,CI_SIC_L,CI_SA.SIC_CD == CI_SIC_L.SIC_CD and CI_SIC_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,16,leftOuter,CI_SA,CI_LOOKUP_VAL_L_2,CI_SA.SPECIAL_USAGE_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'SPECIAL_USAGE_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,17,leftOuter,CI_SA,CI_SS_OPT_L,CI_SA.START_OPT_CD == CI_SS_OPT_L.START_OPT_CD and CI_SS_OPT_L.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,18,leftOuter,CI_SA,CI_LOOKUP_VAL_L_3,CI_SA.STRT_RSN_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'STRT_RSN_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
